Product Type: Litetrack Iridium-420+
Product ID: 154963
Firmware Version: V17.13.0

GMT Time,Latitude,Longitude,Altitude,Duration,Temperature,Voltage,DOP,Satellites,Cause of Fix
1/29/2024 2:00:12 AM,27.6852874,-81.0277665,-17.75,13,14.0,3.90,5.2,6,GPS Schedule
1/29/2024 2:15:12 AM,27.6852951,-81.0277697,-15.07,13,14.0,3.90,4.4,6,GPS Schedule
1/29/2024 2:30:12 AM,27.6852893,-81.0277802,-22.45,13,15.0,3.90,5,5,GPS Schedule
1/29/2024 2:45:12 AM,27.6852874,-81.0277665,-17.75,13,15.0,3.90,4.8,5,GPS Schedule
1/29/2024 3:00:42 AM,27.6852660,-81.0277644,-13.23,43,15.0,3.90,1.6,8,GPS Schedule
1/29/2024 3:15:11 AM,27.6852533,-81.0277560,-12.69,12,14.5,3.90,1.6,8,GPS Schedule
1/29/2024 3:30:11 AM,27.6852255,-81.0277708,-11.13,12,15.0,3.90,1.8,7,GPS Schedule
1/29/2024 3:45:12 AM,27.6852418,-81.0277676,-12.41,13,14.5,3.90,2,7,GPS Schedule
1/29/2024 4:00:12 AM,27.6852587,-81.0277744,-13.84,13,13.0,3.90,2.6,6,GPS Schedule
1/29/2024 4:15:11 AM,27.6852360,-81.0277523,-9.05,11,12.0,3.90,3,6,GPS Schedule
1/29/2024 4:30:23 AM,27.6852405,-81.0277476,-12.14,23,11.5,3.90,3.8,6,GPS Schedule
1/29/2024 4:45:19 AM,27.6851526,-81.0277318,15.04,19,11.5,3.90,5.4,5,GPS Schedule
1/29/2024 5:00:25 AM,27.6851796,-81.0277328,2.87,25,12.5,3.90,4.8,5,GPS Schedule
1/29/2024 5:15:12 AM,27.6854128,-81.0280806,-20.55,12,12.5,3.90,4,5,GPS Schedule
1/29/2024 5:30:41 AM,27.6861668,-81.0294398,-9.76,41,10.0,3.90,1.4,10,GPS Schedule
1/29/2024 5:45:11 AM,27.6861783,-81.0294282,-10.03,11,10.0,3.90,1.4,9,GPS Schedule
1/29/2024 6:00:11 AM,27.6861789,-81.0294382,-10.17,11,11.0,3.90,1.6,9,GPS Schedule
1/29/2024 6:15:11 AM,27.6861828,-81.0294398,-8.83,11,11.5,3.90,1.6,9,GPS Schedule
1/29/2024 6:30:11 AM,27.6861796,-81.0294646,-6.02,11,12.0,3.90,2,8,GPS Schedule
1/29/2024 6:45:12 AM,27.6861787,-81.0294577,-3.67,12,12.5,3.90,2.8,7,GPS Schedule
1/29/2024 7:00:12 AM,27.6861738,-81.0294330,-6.95,12,13.0,3.90,2.8,7,GPS Schedule
1/29/2024 7:15:12 AM,27.6861902,-81.0294461,-3.94,12,12.5,3.90,2.4,7,GPS Schedule
1/29/2024 7:30:12 AM,27.6861681,-81.0294598,-10.04,12,12.5,3.90,2,7,GPS Schedule
1/29/2024 7:45:12 AM,27.6861674,-81.0294498,-9.90,12,13.5,3.90,1.8,7,GPS Schedule
1/29/2024 8:00:41 AM,27.6861789,-81.0294382,-10.17,41,13.5,3.90,1.6,8,GPS Schedule
1/29/2024 8:15:11 AM,27.6861744,-81.0294266,-11.37,11,12.0,3.90,1.6,8,GPS Schedule
1/29/2024 8:30:11 AM,27.6861700,-81.0294314,-8.29,11,11.5,3.90,1.6,8,GPS Schedule
1/29/2024 8:45:12 AM,27.6861703,-81.0294282,-10.50,12,11.5,3.90,2.8,6,GPS Schedule
1/29/2024 9:00:11 AM,27.6861895,-81.0294198,-8.09,11,11.5,3.90,2.6,6,GPS Schedule
1/29/2024 9:15:12 AM,27.6861805,-81.0294129,-6.20,12,11.0,3.90,2.6,6,GPS Schedule
1/29/2024 9:30:12 AM,27.6861642,-81.0293998,-9.21,12,11.0,3.90,2.4,6,GPS Schedule
1/29/2024 9:45:12 AM,27.6861668,-81.0294398,-9.76,12,11.0,3.90,3,5,GPS Schedule
1/29/2024 10:00:12 AM,27.6861575,-81.0294198,-9.95,12,10.0,3.90,2.6,5,GPS Schedule
1/29/2024 10:15:13 AM,27.6861444,-81.0294567,-13.65,13,10.0,3.90,2.2,5,GPS Schedule
1/29/2024 10:30:13 AM,27.6861332,-81.0294651,-15.59,13,9.5,3.90,2.2,5,GPS Schedule
1/29/2024 10:45:42 AM,27.6861706,-81.0294414,-8.42,42,10.0,3.90,1.4,10,GPS Schedule
1/29/2024 11:00:11 AM,27.6861700,-81.0294314,-8.29,11,10.0,3.90,1.8,9,GPS Schedule
1/29/2024 11:15:12 AM,27.6861505,-81.0294430,-8.48,12,11.0,3.90,1.8,9,GPS Schedule
1/29/2024 11:30:12 AM,27.6861457,-81.0294345,-7.46,12,11.5,3.90,2.2,8,GPS Schedule
1/29/2024 11:45:12 AM,27.6861780,-81.0294477,-3.53,12,12.0,3.90,1.6,9,GPS Schedule
1/29/2024 12:00:12 PM,27.6861592,-81.0294693,-3.86,12,12.0,3.90,1.4,9,GPS Schedule
1/29/2024 12:15:12 PM,27.6861794,-81.0294677,-3.81,12,12.5,3.90,1.4,9,GPS Schedule
1/29/2024 12:30:12 PM,27.6861748,-81.0294561,-5.01,12,12.5,3.90,2,7,GPS Schedule
1/29/2024 12:45:12 PM,27.6861666,-81.0294593,-3.26,12,12.5,3.90,1.8,7,GPS Schedule
1/29/2024 1:00:13 PM,27.6861592,-81.0294693,-3.86,13,13.5,3.90,1.8,7,GPS Schedule
1/29/2024 1:15:12 PM,27.6861748,-81.0294561,-5.01,12,14.0,3.90,1.8,7,GPS Schedule
1/29/2024 1:30:12 PM,27.6861844,-81.0294308,-0.58,12,13.5,3.90,2.6,5,GPS Schedule
1/29/2024 1:45:42 PM,27.6861863,-81.0294446,-5.28,42,14.0,3.90,1.4,9,GPS Schedule
1/29/2024 2:00:12 PM,27.6861950,-81.0294546,-4.95,12,14.0,3.90,1.8,8,GPS Schedule
1/29/2024 2:15:12 PM,27.6862059,-81.0294493,-0.80,12,15.0,3.90,2,8,GPS Schedule
1/29/2024 2:30:12 PM,27.6861867,-81.0294577,-3.20,12,16.5,3.90,2,8,GPS Schedule
1/29/2024 2:45:12 PM,27.6861739,-81.0294493,-2.66,12,20.0,3.90,1.8,8,GPS Schedule
1/29/2024 3:00:12 PM,27.6861809,-81.0294424,0.16,12,20.5,3.90,2.2,7,GPS Schedule
1/29/2024 3:15:12 PM,27.6861691,-81.0294409,-1.64,12,21.5,3.90,2.6,7,GPS Schedule
1/29/2024 3:30:13 PM,27.6861895,-81.0294361,-3.80,13,23.5,3.90,3.8,6,GPS Schedule
1/29/2024 3:45:13 PM,27.6862533,-81.0295563,-2.21,13,25.5,3.90,5.4,6,GPS Schedule
1/29/2024 4:00:41 PM,27.6862646,-81.0295642,4.02,41,29.0,3.90,2.2,7,GPS Schedule
1/29/2024 4:15:12 PM,27.6862610,-81.0295594,0.47,12,28.5,3.90,1.6,8,GPS Schedule
1/29/2024 4:30:12 PM,27.6862693,-81.0295563,-1.28,12,29.0,3.90,2,7,GPS Schedule
1/29/2024 4:45:12 PM,27.6862565,-81.0295478,-0.73,12,31.0,3.90,1.8,7,GPS Schedule
1/29/2024 5:00:12 PM,27.6862635,-81.0295410,2.09,12,34.5,3.90,1.6,7,GPS Schedule
1/29/2024 5:15:13 PM,27.6862617,-81.0295273,6.79,13,38.5,3.90,2.4,6,GPS Schedule
1/29/2024 5:30:13 PM,27.6862907,-81.0295326,4.96,13,40.0,3.90,2.4,5,GPS Schedule
1/29/2024 5:45:42 PM,27.6862505,-81.0295357,4.85,42,40.0,3.90,2,7,GPS Schedule
1/29/2024 6:00:13 PM,27.6863030,-81.0296480,0.21,13,35.0,3.90,2.4,7,GPS Schedule
1/29/2024 6:15:12 PM,27.6862982,-81.0296395,1.23,12,30.0,3.90,2.6,7,GPS Schedule
1/29/2024 6:30:13 PM,27.6863132,-81.0296164,0.22,13,27.5,3.90,2.4,7,GPS Schedule
1/29/2024 6:45:16 PM,27.6862998,-81.0296143,5.19,16,25.5,3.90,2.2,7,GPS Schedule
1/29/2024 7:00:26 PM,27.6863406,-81.0296469,-5.58,26,25.5,3.90,5.2,6,GPS Schedule
1/29/2024 7:15:14 PM,27.6863052,-81.0296327,4.04,14,25.0,3.90,3.4,6,GPS Schedule
1/29/2024 7:30:13 PM,27.6863180,-81.0295826,5.66,13,26.0,3.90,2.8,6,GPS Schedule
1/29/2024 7:45:14 PM,27.6862918,-81.0296143,4.73,14,26.5,3.90,3,5,GPS Schedule
1/29/2024 8:00:41 PM,27.6863039,-81.0296127,4.32,41,24.5,3.90,1.4,11,GPS Schedule
1/29/2024 8:15:12 PM,27.6863074,-81.0296011,3.58,12,22.0,3.90,1.4,11,GPS Schedule
1/29/2024 8:30:12 PM,27.6863002,-81.0296274,7.27,12,21.5,3.90,1.4,11,GPS Schedule
1/29/2024 8:45:12 PM,27.6863304,-81.0295779,3.04,12,23.0,3.90,1.8,10,GPS Schedule
1/29/2024 9:00:12 PM,27.6863224,-81.0295779,2.57,12,24.0,3.90,1.8,10,GPS Schedule
1/29/2024 9:15:11 PM,27.6862907,-81.0295747,-1.50,11,22.0,3.90,1.6,10,GPS Schedule
1/29/2024 9:30:13 PM,27.6863185,-81.0295763,1.23,13,21.0,3.90,1.8,9,GPS Schedule
1/29/2024 9:45:13 PM,27.6862991,-81.0295879,1.04,13,21.5,3.90,1.6,9,GPS Schedule
1/29/2024 10:00:12 PM,27.6862550,-81.0296058,3.88,12,19.5,3.90,1.6,8,GPS Schedule
1/29/2024 10:15:12 PM,27.6862754,-81.0295847,-2.57,12,18.0,3.90,1.6,7,GPS Schedule
1/29/2024 10:30:13 PM,27.6862755,-81.0296011,1.72,12,17.0,3.90,2,7,GPS Schedule
1/29/2024 10:45:12 PM,27.6862990,-81.0295294,3.21,11,16.0,3.90,2,7,GPS Schedule
1/29/2024 11:00:16 PM,27.6863957,-81.0294351,-21.52,15,14.5,3.90,5,5,GPS Schedule
1/29/2024 11:15:13 PM,27.6863071,-81.0295879,1.51,12,13.5,3.90,4.2,5,GPS Schedule
1/29/2024 11:30:13 PM,27.6863188,-81.0295731,-0.98,12,13.0,3.90,3.6,5,GPS Schedule
1/29/2024 11:45:13 PM,27.6862310,-81.0295895,-1.80,12,14.0,3.90,3.4,5,GPS Schedule
1/30/2024 12:00:41 AM,27.6860498,-81.0299774,-6.58,40,12.5,3.90,1.6,9,GPS Schedule
1/30/2024 12:15:12 AM,27.6863906,-81.0303205,-5.38,11,11.5,3.90,1.6,9,GPS Schedule
1/30/2024 12:30:12 AM,27.6858404,-81.0326646,-5.41,11,9.0,3.90,2,8,GPS Schedule
1/30/2024 12:45:13 AM,27.6837094,-81.0371229,-3.02,12,7.5,3.90,2,8,GPS Schedule
1/30/2024 1:00:12 AM,27.6811869,-81.0419779,-4.02,11,6.5,3.90,2.2,8,GPS Schedule
1/30/2024 1:15:12 AM,27.6776212,-81.0462011,-4.21,11,7.0,3.90,2.6,8,GPS Schedule
1/30/2024 1:30:12 AM,27.6751769,-81.0486078,-4.47,11,6.5,3.90,4.8,6,GPS Schedule
1/30/2024 1:45:13 AM,27.6722684,-81.0499974,-3.55,12,6.0,3.90,5.4,6,GPS Schedule
1/30/2024 2:00:13 AM,27.6719154,-81.0559602,-8.62,12,6.0,3.90,5,6,GPS Schedule
1/30/2024 2:15:13 AM,27.6718217,-81.0565884,-12.50,12,8.0,3.90,5.2,5,GPS Schedule
1/30/2024 2:30:13 AM,27.6718010,-81.0565541,-1.67,12,8.5,3.90,5,5,GPS Schedule
1/30/2024 2:45:13 AM,27.6718476,-81.0565599,-9.36,12,7.5,3.90,4.8,5,GPS Schedule
1/30/2024 3:00:42 AM,27.6718064,-81.0565562,-7.11,41,7.5,3.90,1.4,9,GPS Schedule
1/30/2024 3:15:13 AM,27.6718192,-81.0565646,-7.66,12,7.0,3.85,1.4,10,GPS Schedule
1/30/2024 3:30:13 AM,27.6717910,-81.0565662,-8.18,12,7.0,3.90,1.8,9,GPS Schedule
1/30/2024 3:45:11 AM,27.6718032,-81.0565646,-8.59,180,9.5,3.85,1.8,9,GPS Schedule
1/30/2024 4:00:13 AM,27.6717958,-81.0565746,-9.19,12,12.0,3.90,2,9,GPS Schedule
1/30/2024 4:15:13 AM,27.6717776,-81.0565477,-7.49,12,15.5,3.90,2,9,GPS Schedule
1/30/2024 4:30:13 AM,27.6717856,-81.0565477,-7.03,12,13.0,3.90,2.4,8,GPS Schedule
1/30/2024 4:45:13 AM,27.6717706,-81.0565709,-6.02,12,12.0,3.90,2,8,GPS Schedule
1/30/2024 5:00:12 AM,27.6717875,-81.0565778,-7.44,11,12.5,3.90,1.8,8,GPS Schedule
1/30/2024 5:15:13 AM,27.6718064,-81.0565562,-7.11,12,11.0,3.90,1.8,7,GPS Schedule
1/30/2024 5:30:12 AM,27.6717828,-81.0565693,-6.43,11,12.0,3.90,2,7,GPS Schedule
1/30/2024 5:45:13 AM,27.6717955,-81.0565778,-6.98,12,10.0,3.90,3.6,6,GPS Schedule
1/30/2024 6:00:41 AM,27.6717953,-81.0565809,-4.76,40,9.0,3.90,2,7,GPS Schedule
1/30/2024 6:15:13 AM,27.6718239,-81.0565731,-8.67,12,8.5,3.90,2,7,GPS Schedule
1/30/2024 6:30:25 AM,27.6716471,-81.0565598,0.71,24,11.0,3.90,5,5,GPS Schedule
1/30/2024 6:45:14 AM,27.6717990,-81.0565662,-7.71,13,12.5,3.90,5.6,5,GPS Schedule
1/30/2024 7:00:14 AM,27.6720063,-81.0608166,-8.44,13,8.5,3.90,5,5,GPS Schedule
1/30/2024 7:15:15 AM,27.6719576,-81.0632342,-6.77,14,6.0,3.90,4.4,5,GPS Schedule
1/30/2024 7:30:14 AM,27.6709960,-81.0655377,-8.12,13,6.0,3.90,4.2,5,GPS Schedule
1/30/2024 7:45:13 AM,27.6724770,-81.0681445,-8.86,12,5.5,3.90,4.4,5,GPS Schedule
1/30/2024 8:00:42 AM,27.6724661,-81.0681498,-13.01,41,8.5,3.90,1.6,7,GPS Schedule
1/30/2024 8:15:13 AM,27.6724706,-81.0681614,-11.81,12,9.5,3.90,1.6,7,GPS Schedule
1/30/2024 8:30:14 AM,27.6725093,-81.0681577,-4.92,13,10.5,3.90,4,5,GPS Schedule
1/30/2024 8:45:14 AM,27.6724575,-81.0681561,-9.05,13,11.0,3.90,3.4,5,GPS Schedule
1/30/2024 9:00:14 AM,27.6724591,-81.0681730,-11.54,13,10.5,3.90,3.2,5,GPS Schedule
1/30/2024 9:15:14 AM,27.6724503,-81.0681889,-22.61,13,10.5,3.90,3.2,5,GPS Schedule
1/30/2024 9:30:15 AM,27.6724657,-81.0681952,-17.25,14,10.5,3.90,3.2,5,GPS Schedule
1/30/2024 9:45:42 AM,27.6724379,-81.0681514,-13.53,41,11.0,3.90,2.6,7,GPS Schedule
1/30/2024 10:00:14 AM,27.6724651,-81.0681429,-10.66,13,10.5,3.90,2,7,GPS Schedule
1/30/2024 10:15:14 AM,27.6724843,-81.0681345,-8.26,13,12.0,3.90,2.2,7,GPS Schedule
1/30/2024 10:30:13 AM,27.6724875,-81.0681261,-6.78,12,12.5,3.90,2.4,7,GPS Schedule
1/30/2024 10:45:14 AM,27.6724603,-81.0681345,-9.65,13,13.5,3.90,2.6,6,GPS Schedule
1/30/2024 11:00:13 AM,27.6724658,-81.0681530,-10.80,12,13.5,3.90,2.4,6,GPS Schedule
1/30/2024 11:15:13 AM,27.6724649,-81.0681624,-4.16,12,13.0,3.90,2.2,6,GPS Schedule
1/30/2024 11:30:14 AM,27.6724732,-81.0681593,-5.91,13,10.5,3.90,2,6,GPS Schedule
1/30/2024 11:45:15 AM,27.6724954,-81.0681098,-10.61,14,9.5,3.90,2,6,GPS Schedule
1/30/2024 12:00:41 PM,27.6724483,-81.0681524,-4.95,40,10.0,3.90,1.4,9,GPS Schedule
1/30/2024 12:15:14 PM,27.6724521,-81.0681540,-3.61,13,10.0,3.90,1.6,8,GPS Schedule
1/30/2024 12:30:14 PM,27.6724403,-81.0681524,-5.41,13,10.0,3.90,2,7,GPS Schedule
1/30/2024 12:45:17 PM,27.6724642,-81.0681946,-10.47,16,12.0,3.90,1.8,7,GPS Schedule
1/30/2024 1:00:15 PM,27.6724613,-81.0681577,-7.71,14,14.5,3.90,1.6,7,GPS Schedule
1/30/2024 1:15:14 PM,27.6724608,-81.0681640,-3.28,13,17.5,3.90,1.6,7,GPS Schedule
1/30/2024 1:30:13 PM,27.6724477,-81.0681587,-0.52,12,19.5,3.90,2.4,6,GPS Schedule
1/30/2024 1:45:14 PM,27.6728598,-81.0682026,-3.63,13,20.5,3.90,3,5,GPS Schedule
1/30/2024 2:00:42 PM,27.6728426,-81.0682411,-6.45,40,20.5,3.90,2.4,7,GPS Schedule
1/30/2024 2:15:13 PM,27.6728506,-81.0682411,-5.98,11,26.5,3.90,2.4,7,GPS Schedule
1/30/2024 2:30:14 PM,27.6728429,-81.0682379,-8.66,12,31.5,3.90,2.2,7,GPS Schedule
1/30/2024 2:45:13 PM,27.6728601,-81.0682579,-8.01,11,35.0,3.90,2,7,GPS Schedule
1/30/2024 3:00:17 PM,27.6728366,-81.0681445,12.04,15,37.0,3.90,3.2,6,GPS Schedule
1/30/2024 3:15:15 PM,27.6729978,-81.0683561,-17.73,13,34.5,3.90,5.8,5,GPS Schedule
1/30/2024 3:30:15 PM,27.6728044,-81.0682062,10.23,13,34.0,3.90,6.2,5,GPS Schedule
1/30/2024 3:45:15 PM,27.6731788,-81.0680235,4.33,13,33.0,3.90,6,5,GPS Schedule
1/30/2024 4:00:42 PM,27.6742506,-81.0669542,-0.39,40,29.0,3.90,2,8,GPS Schedule
1/30/2024 4:15:12 PM,27.6742589,-81.0669511,-2.14,10,32.5,3.90,1.8,8,GPS Schedule
1/30/2024 4:30:14 PM,27.6743301,-81.0668662,0.05,12,32.0,3.90,2,7,GPS Schedule
1/30/2024 4:45:14 PM,27.6749096,-81.0664322,2.47,12,32.0,3.90,1.8,7,GPS Schedule
1/30/2024 5:00:13 PM,27.6753767,-81.0669177,2.83,11,32.5,3.90,1.8,7,GPS Schedule
1/30/2024 5:15:14 PM,27.6755360,-81.0671676,-7.15,12,35.5,3.90,3.6,6,GPS Schedule
1/30/2024 5:30:13 PM,27.6756538,-81.0672155,4.57,11,35.5,3.90,2.4,7,GPS Schedule
1/30/2024 5:45:14 PM,27.6753172,-81.0669130,-3.98,12,29.0,3.90,3,5,GPS Schedule
1/30/2024 6:00:43 PM,27.6753163,-81.0669061,-1.63,41,26.0,3.90,1.4,9,GPS Schedule
1/30/2024 6:15:13 PM,27.6753319,-81.0669093,1.52,11,23.0,3.90,1.6,9,GPS Schedule
1/30/2024 6:30:13 PM,27.6753092,-81.0669130,-4.44,11,22.5,3.90,1.6,9,GPS Schedule
1/30/2024 6:45:14 PM,27.6753498,-81.0668645,-0.09,12,28.5,3.90,1.6,9,GPS Schedule
1/30/2024 7:00:14 PM,27.6753444,-81.0668623,5.35,12,35.0,3.90,2.8,8,GPS Schedule
1/30/2024 7:15:14 PM,27.6753239,-81.0668929,-3.24,12,36.5,3.90,2.4,8,GPS Schedule
1/30/2024 7:30:15 PM,27.6753152,-81.0668829,-3.57,13,30.5,3.90,2.8,7,GPS Schedule
1/30/2024 7:45:14 PM,27.6753394,-81.0668635,-8.68,12,26.5,3.90,2.2,7,GPS Schedule
1/30/2024 8:00:15 PM,27.6752986,-81.0668729,-4.36,13,25.0,3.90,2,7,GPS Schedule
1/30/2024 8:15:15 PM,27.6753053,-81.0669114,-5.78,13,23.5,3.90,1.8,7,GPS Schedule
1/30/2024 8:30:14 PM,27.6753487,-81.0668413,-2.03,12,23.0,3.90,4.8,6,GPS Schedule
1/30/2024 8:45:15 PM,27.6753677,-81.0668523,6.88,13,22.5,3.90,3.8,6,GPS Schedule
1/30/2024 9:00:14 PM,27.6753271,-81.0668423,4.69,12,23.0,3.90,4,6,GPS Schedule
1/30/2024 9:15:32 PM,27.6753392,-81.0668829,-2.17,30,22.5,3.90,1.4,11,GPS Schedule
1/30/2024 9:30:13 PM,27.6753705,-81.0668729,-0.18,11,21.5,3.90,1.4,11,GPS Schedule
1/30/2024 9:45:13 PM,27.6753344,-81.0668745,-1.16,11,20.5,3.90,1.4,10,GPS Schedule
1/30/2024 10:00:13 PM,27.6753552,-81.0668829,-1.24,11,21.5,3.90,1.4,11,GPS Schedule
1/30/2024 10:15:14 PM,27.6756028,-81.0671623,0.26,12,21.5,3.90,2.2,8,GPS Schedule
1/30/2024 10:30:13 PM,27.6757002,-81.0670459,3.38,11,20.5,3.90,1.8,8,GPS Schedule
1/30/2024 10:45:15 PM,27.6756844,-81.0670849,-6.22,13,19.0,3.90,1.8,8,GPS Schedule
1/30/2024 11:00:14 PM,27.6757029,-81.0675149,-5.82,12,17.0,3.90,2.4,7,GPS Schedule
1/30/2024 11:15:14 PM,27.6766342,-81.0682540,-2.35,12,13.5,3.90,2.2,7,GPS Schedule
1/30/2024 11:30:14 PM,27.6766897,-81.0686894,-3.32,12,11.5,3.90,2,7,GPS Schedule
1/30/2024 11:45:32 PM,27.6767261,-81.0688796,-4.54,30,11.0,3.90,1.8,8,GPS Schedule
1/31/2024 12:00:14 AM,27.6768654,-81.0691800,-1.69,12,10.0,3.90,3.6,6,GPS Schedule
1/31/2024 12:15:14 AM,27.6774199,-81.0695776,-0.43,12,9.5,3.90,4.2,6,GPS Schedule
1/31/2024 12:30:14 AM,27.6775588,-81.0698322,-8.25,12,9.5,3.90,5,6,GPS Schedule
1/31/2024 12:45:14 AM,27.6774827,-81.0709583,-7.23,12,9.5,3.90,5,6,GPS Schedule
1/31/2024 1:00:15 AM,27.6775280,-81.0719322,-12.50,13,9.0,3.90,4,6,GPS Schedule
1/31/2024 1:15:14 AM,27.6768517,-81.0740983,-7.41,12,8.5,3.90,3.4,6,GPS Schedule
1/31/2024 1:30:14 AM,27.6766533,-81.0744987,-4.23,12,11.0,3.90,4.4,5,GPS Schedule
1/31/2024 1:45:15 AM,27.6761218,-81.0758264,-10.34,13,11.0,3.90,3.6,5,GPS Schedule
1/31/2024 2:00:41 AM,27.6740193,-81.0802372,-9.64,39,10.0,3.90,1.6,9,GPS Schedule
1/31/2024 2:15:14 AM,27.6717363,-81.0818607,-9.53,12,9.0,3.90,1.8,8,GPS Schedule
1/31/2024 2:30:14 AM,27.6683177,-81.0843550,-10.61,12,8.5,3.90,1.8,8,GPS Schedule
1/31/2024 2:45:14 AM,27.6655218,-81.0866441,-11.89,12,8.5,3.90,2,7,GPS Schedule
1/31/2024 3:00:14 AM,27.6650876,-81.0902927,-10.56,12,8.0,3.90,2,7,GPS Schedule
1/31/2024 3:15:15 AM,27.6661864,-81.0926861,-10.23,13,8.0,3.90,2.8,6,GPS Schedule
1/31/2024 3:30:14 AM,27.6658890,-81.0935564,-14.13,12,8.5,3.90,3.2,6,GPS Schedule
1/31/2024 3:45:15 AM,27.6653334,-81.0942601,-12.98,13,8.5,3.90,4,5,GPS Schedule
1/31/2024 4:00:11 AM,27.6636653,-81.0966597,-15.76,12,7.0,3.90,4.2,5,GPS Schedule
1/31/2024 4:15:12 AM,27.6631969,-81.0968137,-13.66,13,7.5,3.90,4.4,5,GPS Schedule
1/31/2024 4:30:13 AM,27.6632242,-81.0968020,-49.58,14,8.0,3.90,4.6,5,GPS Schedule
1/31/2024 4:45:11 AM,27.6631899,-81.0968206,-16.48,12,7.5,3.90,4.6,5,GPS Schedule
1/31/2024 5:00:11 AM,27.6631434,-81.0968310,-4.50,12,7.5,3.90,4.6,5,GPS Schedule
1/31/2024 5:15:41 AM,27.6631823,-81.0968500,-10.57,42,12.0,3.90,1.6,9,GPS Schedule
1/31/2024 5:30:11 AM,27.6631791,-81.0968585,-12.05,12,15.0,3.90,1.8,8,GPS Schedule
1/31/2024 5:45:11 AM,27.6631912,-81.0968569,-12.46,12,16.0,3.90,1.6,8,GPS Schedule
1/31/2024 6:00:10 AM,27.6631816,-81.0968400,-10.43,11,15.5,3.90,2.2,6,GPS Schedule
1/31/2024 6:15:11 AM,27.6631890,-81.0968300,-9.83,11,16.0,3.90,2.4,6,GPS Schedule
1/31/2024 6:30:11 AM,27.6631794,-81.0968131,-7.81,11,13.0,3.90,2.8,6,GPS Schedule
1/31/2024 6:45:13 AM,27.6631951,-81.0968163,-4.67,13,10.5,3.90,3.2,6,GPS Schedule
1/31/2024 7:00:11 AM,27.6631794,-81.0968131,-7.81,11,9.0,3.90,3,6,GPS Schedule
1/31/2024 7:15:11 AM,27.6631816,-81.0968400,-10.43,11,7.5,3.90,2.6,6,GPS Schedule
1/31/2024 7:30:11 AM,27.6631819,-81.0968369,-12.65,11,6.5,3.90,2.2,6,GPS Schedule
1/31/2024 7:45:12 AM,27.6631779,-81.0968547,-7.48,12,6.0,3.90,2,6,GPS Schedule
1/31/2024 8:00:41 AM,27.6631775,-81.0968416,-9.56,41,6.0,3.85,1.6,8,GPS Schedule
1/31/2024 8:15:10 AM,27.6631816,-81.0968400,-10.43,10,6.0,3.90,1.6,8,GPS Schedule
1/31/2024 8:30:11 AM,27.6631983,-81.0968500,-9.64,11,5.5,3.90,2.8,6,GPS Schedule
1/31/2024 8:45:12 AM,27.6631797,-81.0968685,-12.18,12,7.5,3.90,2.8,6,GPS Schedule
1/31/2024 9:00:12 AM,27.6631663,-81.0968500,-11.50,12,10.0,3.90,2.6,6,GPS Schedule
1/31/2024 9:15:12 AM,27.6631807,-81.0968331,-8.08,12,9.0,3.90,2.6,6,GPS Schedule
1/31/2024 9:30:12 AM,27.6631900,-81.0968532,-7.89,12,9.0,3.90,3.4,5,GPS Schedule
1/31/2024 9:45:12 AM,27.6631976,-81.0968400,-9.51,12,8.0,3.90,2.8,5,GPS Schedule
1/31/2024 10:00:15 AM,27.6631795,-81.0968716,-9.97,15,10.5,3.90,2.4,5,GPS Schedule
1/31/2024 10:15:25 AM,27.6632100,-81.0968190,-16.42,25,14.0,3.90,2.2,5,GPS Schedule
1/31/2024 10:30:41 AM,27.6631609,-81.0968316,-10.35,41,12.5,3.90,1.4,10,GPS Schedule
1/31/2024 10:45:12 AM,27.6631707,-81.0968453,-14.59,12,11.0,3.90,1.4,10,GPS Schedule
1/31/2024 11:00:12 AM,27.6631730,-81.0968300,-10.76,12,10.0,3.90,1.8,9,GPS Schedule
1/31/2024 11:15:12 AM,27.6631739,-81.0968369,-13.11,12,9.0,3.90,1.8,9,GPS Schedule
1/31/2024 11:30:12 AM,27.6631787,-81.0968453,-14.12,12,8.0,3.90,1.8,8,GPS Schedule
1/31/2024 11:45:12 AM,27.6631759,-81.0968247,-7.07,12,7.0,3.90,1.4,9,GPS Schedule
1/31/2024 12:00:12 PM,27.6632046,-81.0968169,-10.98,12,7.0,3.90,1.4,9,GPS Schedule
1/31/2024 12:15:12 PM,27.6631769,-81.0967894,-2.97,12,7.5,3.90,1.6,8,GPS Schedule
1/31/2024 12:30:13 PM,27.6631829,-81.0968015,-8.55,13,9.0,3.90,2,7,GPS Schedule
1/31/2024 12:45:13 PM,27.6632072,-81.0968569,-11.53,13,10.5,3.90,1.8,7,GPS Schedule
1/31/2024 1:00:13 PM,27.6631903,-81.0968500,-10.11,13,15.5,3.90,1.8,7,GPS Schedule
1/31/2024 1:15:21 PM,27.6626782,-81.0967654,-5.23,21,15.5,3.90,1.6,7,GPS Schedule
1/31/2024 1:30:42 PM,27.6612857,-81.0965015,-3.80,42,17.5,3.90,2.2,7,GPS Schedule
1/31/2024 1:45:12 PM,27.6603179,-81.0966638,-10.28,12,19.5,3.90,3.2,6,GPS Schedule
1/31/2024 2:00:42 PM,27.6603125,-81.0966616,-4.83,42,20.5,3.90,2,8,GPS Schedule
1/31/2024 2:15:12 PM,27.6603176,-81.0966247,-1.61,12,20.5,3.90,2,8,GPS Schedule
